"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF2","Molise","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019","2019",70.230976,,
"ITF2","Molise","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020","2020",65.172636,,
"ITF2","Molise","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2021","2021",69.383412,,
"ITF2","Molise","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2022","2022",71.519553,,
"ITF1","Abruzzo","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2018","2018",50.586764,,
"ITF1","Abruzzo","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2019","2019",57.485058,,
"ITF1","Abruzzo","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2020","2020",57.770833,,
"ITF1","Abruzzo","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2021","2021",60.759494,,
"ITF1","Abruzzo","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2022","2022",59.31206,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2018","2018",20.823164,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2019","2019",20.848619,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2020","2020",18.566965,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2021","2021",21.918959,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2022","2022",20.008013,,
"ITF4","Puglia","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2018","2018",43.405404,,
"ITF4","Puglia","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2019","2019",43.713471,,
"ITF4","Puglia","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2020","2020",44.768576,,
"ITF4","Puglia","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2021","2021",45.817471,,
"ITF4","Puglia","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2022","2022",48.283653,,
"ITF3","Campania","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2018","2018",38.914737,,
"ITF3","Campania","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2019","2019",37.176675,,
"ITF3","Campania","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2020","2020",35.730191,,
"ITF3","Campania","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2021","2021",34.923343,,
"ITF3","Campania","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","TOTAL","totale","2022","2022",38.250822,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",29.272067,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",29.636277,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",27.571307,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",28.423639,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","2","femmine","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",32.190973,,
"ITE1","Toscana","EMP_R","tasso di occupazione","9","totale","Y15-29","15-29 anni","99","totale","TOTAL","totale","2018","2018",33.790336,,
"ITE1","Toscana","EMP_R","tasso di occupazione","9","totale","Y15-29","15-29 anni","99","totale","TOTAL","totale","2019","2019",36.158116,,
"ITE1","Toscana","EMP_R","tasso di occupazione","9","totale","Y15-29","15-29 anni","99","totale","TOTAL","totale","2020","2020",33.39443,,
"ITE1","Toscana","EMP_R","tasso di occupazione","9","totale","Y15-29","15-29 anni","99","totale","TOTAL","totale","2021","2021",34.542633,,
"ITE1","Toscana","EMP_R","tasso di occupazione","9","totale","Y15-29","15-29 anni","99","totale","TOTAL","totale","2022","2022",39.535426,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018","2018",49.371894,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q2","T2-2018",49.314634,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q1","T1-2018",49.411197,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q4","T4-2018",49.011932,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q3","T3-2018",49.74841,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019","2019",50.659843,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",49.0611,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",51.323253,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",51.234207,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",51.030823,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020","2020",50.050899,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",48.961725,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",49.317405,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",51.321165,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",50.615304,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021","2021",52.549263,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022","2022",53.106036,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q1","T1-2021",50.154416,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q2","T2-2021",52.748214,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q3","T3-2021",53.777529,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q4","T4-2021",53.540821,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q1","T1-2022",51.739002,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q2","T2-2022",52.33315,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q3","T3-2022",53.844628,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q4","T4-2022",54.52047,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2023-Q1","T1-2023",53.274602,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","2","femmine","Y15-29","15-29 anni","99","totale","TOTAL","totale","2018","2018",24.161724,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","2","femmine","Y15-29","15-29 anni","99","totale","TOTAL","totale","2019","2019",21.256809,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","2","femmine","Y15-29","15-29 anni","99","totale","TOTAL","totale","2020","2020",17.207375,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","2","femmine","Y15-29","15-29 anni","99","totale","TOTAL","totale","2021","2021",22.576098,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","2","femmine","Y15-29","15-29 anni","99","totale","TOTAL","totale","2022","2022",22.679707,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018","2018",59.047704,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018-Q2","T2-2018",59.912826,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018-Q1","T1-2018",57.515977,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018-Q4","T4-2018",58.387157,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018-Q3","T3-2018",60.376188,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019","2019",58.609863,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",56.000293,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",57.936088,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",59.751496,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",60.765809,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020","2020",57.505936,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",55.600714,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",58.090702,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",58.751916,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",57.581267,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021","2021",58.79419,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022","2022",61.846938,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021-Q1","T1-2021",56.544728,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021-Q2","T2-2021",58.988779,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021-Q3","T3-2021",61.67682,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021-Q4","T4-2021",57.951082,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022-Q1","T1-2022",60.058104,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022-Q2","T2-2022",64.576765,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022-Q3","T3-2022",61.922042,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022-Q4","T4-2022",60.844859,,
"ITF3","Campania","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2023-Q1","T1-2023",60.6715,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y18-29","18-29 anni","99","totale","TOTAL","totale","2018","2018",43.861281,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y18-29","18-29 anni","99","totale","TOTAL","totale","2019","2019",43.048613,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y18-29","18-29 anni","99","totale","TOTAL","totale","2020","2020",37.89413,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y18-29","18-29 anni","99","totale","TOTAL","totale","2021","2021",41.944536,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y18-29","18-29 anni","99","totale","TOTAL","totale","2022","2022",55.040276,,
"ITF6","Calabria","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2018","2018",14.458333,,
"ITF6","Calabria","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2019","2019",18.689523,,
"ITF6","Calabria","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2020","2020",16.595072,,
"ITF6","Calabria","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2021","2021",15.337213,,
"ITF6","Calabria","EMP_R","tasso di occupazione","1","maschi","Y15-24","15-24 anni","99","totale","TOTAL","totale","2022","2022",15.891485,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","TOTAL","totale","2018","2018",75.896315,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","TOTAL","totale","2019","2019",77.6842,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","TOTAL","totale","2020","2020",74.811125,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","TOTAL","totale","2021","2021",75.128783,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","TOTAL","totale","2022","2022",78.360895,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018","2018",58.409286,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q2","T2-2018",59.539471,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q1","T1-2018",55.95682,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q4","T4-2018",58.043595,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q3","T3-2018",60.1051,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019","2019",59.805164,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",57.265492,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",61.278898,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",59.924281,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",60.760637,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020","2020",58.974874,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",58.309121,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",58.239115,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",60.855786,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",58.499294,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021","2021",59.747535,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022","2022",63.640389,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q1","T1-2021",54.523554,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q2","T2-2021",60.386033,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q3","T3-2021",62.350856,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q4","T4-2021",61.75541,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q1","T1-2022",61.651087,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q2","T2-2022",62.855385,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q3","T3-2022",65.429365,,
